NN;Nom;Prenom;Annee;Trimestre;BrutTrimestriel
03040723959;Blanchard;Élise;2026;1;1077.22
83041116614;Michel;Grégory;2026;1;6642.85
90101076720;François;Karim;2026;1;1086.84
94052040633;Mercier;Damien;2026;1;1230.13
92110611763;Muller;Marine;2026;1;357.63
01112767203;Petit;Laura;2026;1;8991.67
62652923;Gauthier;Bilal;2026;1;7981.25
86110334887;Barbier;Mathieu;2026;1;895.35
00012667734;Michel;Camille;2026;1;780.88
89010796324;Gautier;Mehdi;2026;1;4457.24
87081323297;Lacroix;Élise;2026;1;8161.47
95010729740;Rivière;Sébastien;2026;1;10447.10
93111912475;Joly;Cédric;2026;1;4391.85
92062398112;Lambert;Anissa;2026;1;3984.61
00060897421;Benoit;Fatima;2026;1;7637.56
04101120734;Petit;Leïla;2026;1;11444.28
03092353990;Fontaine;Chloé;2026;1;2699.99
12936463;Dumont;Samira;2026;1;3222.80
82122562246;Giraud;Nicolas;2026;1;2774.18
88022750562;Lacroix;Aïcha;2026;1;8449.40
03021179647;Fontaine;Thomas;2026;1;1457.45
94070674729;Lucas;Marine;2026;1;2556.02
95050121836;Arnaud;Youssef;2026;1;354.61
83040815914;Leclerc;Mathieu;2026;1;8895.81
82021498243;Rivière;Salima;2026;1;7086.79
99051357978;Caron;Olivier;2026;1;2651.92
82021885946;Lefebvre;Cédric;2026;1;885.16
92090649262;Martin;Marine;2026;1;873.43
80122747987;Lefebvre;Manon;2026;1;5310.20
83030944084;Fontaine;Bilal;2026;1;4667.94
81062401736;Robin;Bilal;2026;1;5870.09
2020153307;Gérard;Sarah;2026;1;2955.60
97121173883;Dufour;Laura;2026;1;2149.23
86092818667;Nguyen;Aurélie;2026;1;2007.17
113064318;Blanchard;Aïcha;2026;1;2653.64
85011951528;Giraud;Grégory;2026;1;1643.62
95012545422;Aubert;Youssef;2026;1;11355.83
95081728790;Lucas;Anissa;2026;1;3933.40
02100305989;Garcia;Nadia;2026;1;1244.97
87011164682;Bernard;Yasmina;2026;1;1304.48
01062408365;Blanc;Émilie;2026;1;4023.14
95080668027;Meunier;Hugo;2026;1;3798.06
3062452850;Barbier;Vincent;2026;1;4972.31
90030912066;Benoit;Céline;2026;1;7251.18
99012804834;Henry;Maxime;2026;1;906.40
92082875109;Caron;Nora;2026;1;1410.82
02041947227;Renaud;Mehdi;2026;1;3265.33
99091583977;Renard;Émilie;2026;1;2466.72
86062334933;Brunet;Romain;2026;1;4133.46
83122488825;Meyer;Marine;2026;1;1993.17
82032461520;Gaillard;Marine;2026;1;2155.73
95052372632;Gautier;Valérie;2026;1;4305.84
02010951668;Roussel;Karim;2026;1;2479.66
80122658610;Mercier;Ibrahim;2026;1;2608.81
90329201;Philippe;Amélie;2026;1;5578.40
90090367029;Morin;Valérie;2026;1;2250.44
86112709112;Denis;Mehdi;2026;1;505.54
81092650690;Mercier;Nassim;2026;1;539.46
89080137763;Garcia;Adam;2026;1;2595.86
95100245003;Fabre;Camille;2026;1;4158.16
98051274617;Moreau;Céline;2026;1;1719.59
95051281282;Moreau;Grégory;2026;1;4735.69
99022855222;Lacroix;Ibrahim;2026;1;2160.66
75022456909;Legrand;Nadia;2026;1;2743.83
00032299445;Fontaine;Pierre;2026;1;13813.17
72090961511;Picard;Quentin;2026;1;3556.88
91011691340;Morin;Salima;2026;1;13809.11
87051280617;Dumont;Leïla;2026;1;4137.07
98082498917;Lemaire;Grégory;2026;1;2805.20
88092669251;Morin;Charlotte;2026;1;2548.53
98000325762;Legrand;Vincent;2026;1;2814.56
1020748350;Durand;Laura;2026;1;330.36
3071048337;Gauthier;Grégory;2026;1;719.09
94022177105;Perrin;Antoine;2026;1;3648.96
96020563581;Brun;Charlotte;2026;1;1386.30
84012670196;Blanc;Nora;2026;1;4321.48
84092234447;Rousseau;Anissa;2026;1;7984.54
96102062684;Dumont;Vincent;2026;1;8129.60
91041694826;Durand;Damien;2026;1;5499.13
04012248344;Mercier;Mehdi;2026;1;3128.44
00082477644;Fontaine;Pierre;2026;1;3127.94
95030478841;Leroy;Benjamin;2026;1;4116.86
01042466353;Arnaud;Anissa;2026;1;9930.81
80092808146;Garnier;Valérie;2026;1;915.98
83081819594;Lacroix;Justine;2026;1;1469.36
95042686884;Blanchard;Mathieu;2026;1;3093.67
99011389426;Brunet;Anissa;2026;1;965.84
87111225330;Garcia;Aïcha;2026;1;4750.36
97022402941;Lambert;Aïcha;2026;1;4478.21
80080618018;Clément;Camille;2026;1;4235.74
83042958327;Moreau;Sébastien;2026;1;231.39
98072771993;Picard;Nora;2026;1;2330.10
04080167546;Durand;Nicolas;2026;1;2507.28
89060582563;Simon;Laura;2026;1;7463.71
82112892831;Roy;Hugo;2026;1;1921.89
00011511949;Guérin;Aïcha;2026;1;11655.91
04040109516;Dufour;Thomas;2026;1;6251.06
92081963012;Roussel;Aïcha;2026;1;6160.30
00092760931;Brunet;Anissa;2026;1;7715.81
77020156665;Marie;Benjamin;2026;1;2273.01
95040107476;Guérin;Mehdi;2026;1;6298.23
82042563475;Rey;Aïcha;2026;1;543.32
95070243101;Durand;Justine;2026;1;8926.53
97112353219;Lemoine;Valérie;2026;1;3910.24
98122136580;François;Charlotte;2026;1;3648.96
86092126405;Blanc;Mehdi;2026;1;3396.21
00040748145;Fabre;Quentin;2026;1;10952.91
83010890820;Martin;Adam;2026;1;8325.99
80112140642;Aubert;Salima;2026;1;1095.46
84080925831;Simon;Camille;2026;1;2736.86
00091203783;Renaud;Justine;2026;1;4235.87
2000036002;Legrand;Inès;2026;1;2012.44
98042108315;Aubert;Élise;2026;1;4278.74
83120261090;Marie;Rachid;2026;1;4231.81
81102894286;Olivier;Sophie;2026;1;2270.91
83071094958;Meyer;Salima;2026;1;4217.53
04020792658;Fabre;Louis;2026;1;1240.53
03120183488;Masson;François;2026;1;2010.17
89062972426;Olivier;Nicolas;2026;1;5085.89
85051490213;Denis;Romain;2026;1;1775.00
83070666178;Masson;Pauline;2026;1;3062.32
74011572102;Barbier;Nora;2026;1;2.67
71092769252;Lambert;Inès;2026;1;4237.12
87022677394;Roger;Grégory;2026;1;4877.36
03091612238;Mercier;Charlotte;2026;1;3821.97
83111248406;Gérard;Manon;2026;1;2215.61
02022813085;Blanchard;Bilal;2026;1;3906.38
92042656236;Caron;Élise;2026;1;2336.89
90092773916;Dumas;Mehdi;2026;1;4721.23
02021748164;Colin;Sophie;2026;1;5117.43
00081776571;Morin;Antoine;2026;1;2984.88
96042168055;Gaillard;Samira;2026;1;921.24
96082823824;Garnier;Anissa;2026;1;2093.38
88060416949;Marchand;Manon;2026;1;11576.61
00082797348;Robin;Chloé;2026;1;13683.21
03032445901;Clément;Pierre;2026;1;6680.49
82052738973;Lacroix;Nora;2026;1;3482.26
80120532231;Moreau;Mehdi;2026;1;2246.32
90041996988;Boyer;Maxime;2026;1;1817.66
04061734081;Olivier;Céline;2026;1;3170.97
99060531111;Roussel;Amélie;2026;1;3783.69
93050200679;Blanc;Maxime;2026;1;3335.45
93010874109;Caron;Mathieu;2026;1;2596.21
99061409752;Mercier;Julien;2026;1;2409.63
88102551967;Moreau;Laura;2026;1;8627.83
01031183075;Bourgeois;Sophie;2026;1;5661.95
93090958891;Boyer;Anissa;2026;1;1815.18
80042467819;Picard;Yasmina;2026;1;2865.49
80031158312;Garnier;Valérie;2026;1;4267.32
00112493701;Gautier;Rachid;2026;1;3672.79
83050339136;Dufour;Fatima;2026;1;33103.71
89071129730;Fabre;Élise;2026;1;1854.86
90051389954;Joly;Samira;2026;1;6149.45
83101258790;Olivier;Cédric;2026;1;2013.48
91111480980;Simon;Louis;2026;1;2063.75
80102420351;Gautier;Justine;2026;1;2944.71
84071661539;Picard;Marine;2026;1;2869.24
80090704731;Moreau;Samira;2026;1;11051.15
02050378408;Bourgeois;Julien;2026;1;2818.48
95102124427;Dufour;Adam;2026;1;4225.20
91031617318;Duval;Thomas;2026;1;3470.08
94010189091;Garnier;Fatima;2026;1;3608.48
81042858117;Philippe;Chloé;2026;1;1484.85
96100782581;Petit;Khalid;2026;1;2809.49
88081207910;Renard;Nadia;2026;1;5549.41
31457921;Legrand;Aïcha;2026;1;7671.30
98062526815;Leroy;Louis;2026;1;2270.59
81030391538;Lemoine;Julien;2026;1;6973.82
97101313233;Guérin;Vincent;2026;1;5499.46
81021363610;Nguyen;Laura;2026;1;7583.60
94071049861;Blanc;Mathieu;2026;1;15123.59
88040722187;Roussel;Chloé;2026;1;9366.93
02030243384;Gérard;Laura;2026;1;2230.27
81080359703;Legrand;Chloé;2026;1;2110.49
93011523712;Renard;Julien;2026;1;5683.16
92122275915;Aubert;Laura;2026;1;11204.78
02092679217;Schmitt;Antoine;2026;1;3485.86
91042504676;Dumont;Claire;2026;1;1181.43
93020651115;Roussel;Fatima;2026;1;1472.40
88031668525;Michel;Delphine;2026;1;2747.40
93012114719;Durand;Claire;2026;1;4641.68
98112267524;Boyer;Karim;2026;1;4888.97
99120204125;Dumont;François;2026;1;5437.85
91111612426;Rey;Émilie;2026;1;11483.20
84030739417;Roussel;Adam;2026;1;5383.58
88052839764;Marchand;Élise;2026;1;950.35
00120476603;Legrand;Manon;2026;1;1676.95
88010699105;Gautier;Julien;2026;1;2154.19
81061896148;Lemaire;Sophie;2026;1;4891.00
95122066340;Marchand;Quentin;2026;1;1495.38
85100672874;Schmitt;Valérie;2026;1;5309.56
04092289081;Payet;Olivier;2026;1;2787.24
99102597140;Blanchard;Émilie;2026;1;2253.41
91051722745;Dumont;Nadia;2026;1;4039.90
98110159753;Gautier;Benjamin;2026;1;3768.72
85070374331;Gautier;Pierre;2026;1;4400.88
94042787922;Brunet;Leïla;2026;1;1525.51
98111176966;Renard;Karim;2026;1;4296.82
91041626332;Blanchard;Romain;2026;1;9571.62
04052456329;Michel;Quentin;2026;1;2160.95
87031179940;Lambert;Ibrahim;2026;1;9866.67
81032131303;Roussel;Sarah;2026;1;1125.94
97061286578;Morin;Grégory;2026;1;5767.46
85122476593;Philippe;Élise;2026;1;5026.85
00121246069;Nguyen;Céline;2026;1;8846.52
04070640958;Gaillard;Leïla;2026;1;3648.60
97012762824;Chevalier;Salima;2026;1;5217.82
95091920522;Meyer;Damien;2026;1;3711.99
80031848495;Perrin;Nadia;2026;1;1839.14
00111672466;Lucas;Valérie;2026;1;5570.48
01071064527;Arnaud;Leïla;2026;1;722.36
95040237437;Lucas;Amélie;2026;1;5784.74
90042084783;Gautier;François;2026;1;2805.80
85042040433;Leclerc;Charlotte;2026;1;9473.54
83042838858;Picard;Claire;2026;1;704.46
86101761671;Meyer;Fatima;2026;1;6553.10
94022732280;Payet;Nadia;2026;1;2856.20
98052573922;Gautier;Thomas;2026;1;3627.11
87041033754;Brunet;Hugo;2026;1;2722.29
84092018176;Joly;Youssef;2026;1;792.13
90021321736;Noël;Inès;2026;1;2106.44
85032120796;Simon;Nora;2026;1;6628.96
98072545430;Martin;Vincent;2026;1;7456.22
90062841694;Gaillard;François;2026;1;4855.68
96061260823;Meyer;Quentin;2026;1;3551.56
94060422720;Schmitt;Leïla;2026;1;1754.68
97070785650;Brun;Manon;2026;1;3963.84
85062718259;Moreau;Delphine;2026;1;6409.83
99080545773;Lucas;Adam;2026;1;7517.55
95021901170;Dumas;Sophie;2026;1;4309.61
86041427572;Rey;Pauline;2026;1;12152.69
02020937819;Vincent;Nadia;2026;1;3022.59
96011922267;Dumont;Mathieu;2026;1;1025.74
91061288628;Martin;Mehdi;2026;1;1455.61
01031560088;Barbier;Ibrahim;2026;1;1557.86
92071361902;Fabre;Hugo;2026;1;215.14
88041558070;Rousseau;Youssef;2026;1;4311.22
81031693318;Noël;Aurélie;2026;1;3743.97
91081739889;Durand;Nora;2026;1;1939.29
82022711535;Martin;Benjamin;2026;1;2704.00
91101839972;Renard;Inès;2026;1;1747.28
95082608423;Moreau;Yasmina;2026;1;2524.24
99120583118;Payet;Hugo;2026;1;10597.74
88020763943;Lambert;Julien;2026;1;207.17
99062693617;Lambert;Sébastien;2026;1;3354.50
93091193176;Renard;Anissa;2026;1;3558.92
90111659123;Leclerc;Nadia;2026;1;3621.03
96101208490;Lefebvre;Laura;2026;1;14010.16
99110289141;Colin;Youssef;2026;1;3575.76
04071995196;Gaillard;Benjamin;2026;1;6168.55
04061629163;Michel;Aïcha;2026;1;3368.36
00021240950;Clément;Delphine;2026;1;3085.83
95012863740;Nguyen;Valérie;2026;1;1614.02
91070861934;Renard;Pierre;2026;1;7552.79
01050751836;Bernard;Thomas;2026;1;8235.78
92101276997;Marchand;Aïcha;2026;1;8817.55
91071180153;Chevalier;Mehdi;2026;1;7205.99
97051160075;Blanc;Pierre;2026;1;4817.18
87031387895;Noël;Vincent;2026;1;522.44
86040630192;Brunet;Mehdi;2026;1;9667.15
82070962996;Colin;Youssef;2026;1;8035.20
92072427219;Renaud;Benjamin;2026;1;504.56
91012267402;Dufour;Charlotte;2026;1;3210.53
83122068656;Dufour;Anissa;2026;1;2520.40
91021136665;Mercier;Camille;2026;1;14211.26
89111456984;Vidal;Maxime;2026;1;12237.75
82082639026;Picard;Céline;2026;1;1170.40
85011405556;Meunier;Maxime;2026;1;5015.38
90082765395;Clément;Delphine;2026;1;12778.80
81032405970;Gaillard;Pierre;2026;1;5393.75
96090981821;Gauthier;Maxime;2026;1;2806.71
82022508528;Schmitt;Mehdi;2026;1;1626.86
96081481066;Gérard;Julien;2026;1;1326.11
00062396466;Bernard;Youssef;2026;1;7312.76
98052347852;Roy;Céline;2026;1;4975.85
93071475452;Caron;Youssef;2026;1;4301.06
89051386666;Vincent;Céline;2026;1;8775.56
84040390818;François;Claire;2026;1;10257.64
88022068988;Caron;Adam;2026;1;12213.19
02061485205;Bourgeois;Rachid;2026;1;790.94
91071757797;Garcia;Louis;2026;1;10291.14
93080554652;Olivier;Louis;2026;1;6811.52
89070558321;Gaillard;Olivier;2026;1;3439.28
6072749959;Lemaire;Laura;2026;1;369.45
92061894801;Lemoine;Quentin;2026;1;8649.82
94050812394;Renaud;Youssef;2026;1;4529.65
00052714183;Fontaine;Laura;2026;1;3967.54
98080483394;Blanchard;Charlotte;2026;1;5320.37
02052639003;Rivière;Nadia;2026;1;5178.94
87092796320;Petit;Julien;2026;1;5736.21
00061498128;Benoit;Olivier;2026;1;5733.68
88072134054;Lefebvre;Chloé;2026;1;3868.49
93111132319;Roy;Inès;2026;1;9481.72
92021140151;Lucas;Marine;2026;1;4747.06
80021364874;Robin;Nicolas;2026;1;7513.85
87040920918;Laurent;Céline;2026;1;12256.17
00030904625;Brun;Émilie;2026;1;14412.16
82032281475;Lacroix;Delphine;2026;1;1153.38
82110847418;Garcia;Damien;2026;1;8689.90
99062143784;Vidal;Émilie;2026;1;15454.30
91052463212;Lemoine;Nassim;2026;1;1077.02
82110218601;Bourgeois;Anissa;2026;1;8322.32
99030829315;Picard;Benjamin;2026;1;7519.78
86022473871;Bourgeois;Delphine;2026;1;2090.40
95111698327;Chevalier;Hugo;2026;1;1326.66
97091274723;Philippe;Nora;2026;1;10824.90
02100554330;Schmitt;Thomas;2026;1;7598.94
01090433546;Renard;Fatima;2026;1;9667.79
97021420766;Noël;Nassim;2026;1;810.76
97121820221;Moreau;Pierre;2026;1;6052.90
86082042759;Rousseau;Samira;2026;1;882.35
87070519774;Aubert;François;2026;1;12437.69
96101288070;Olivier;Maxime;2026;1;425.98
84011121661;Simon;Khalid;2026;1;1495.61
01110819976;Mathieu;Manon;2026;1;1983.26
90070164602;Noël;Claire;2026;1;1969.63
87041810051;Renard;Marine;2026;1;1471.79
91000283546;Henry;Sébastien;2026;1;3327.74
91041329194;Gauthier;Youssef;2026;1;7083.08
82040272790;Gauthier;Valérie;2026;1;5449.08
81072413918;Rivière;Samira;2026;1;1067.32
01121734357;Barbier;Laura;2026;1;2310.59
81021465657;Morin;François;2026;1;691.10
92120767762;Renaud;Élise;2026;1;2516.06
02022371538;Morin;Ibrahim;2026;1;1915.90
95102094733;Leroy;Rachid;2026;1;2430.90
89121086710;Garnier;Inès;2026;1;7442.69
84030146529;Roy;Quentin;2026;1;1524.89
04062547891;Colin;Marine;2026;1;3259.44
85081290888;Pierre;Céline;2026;1;636.43
87062353562;Fontaine;Rachid;2026;1;3524.83
83010334455;Legrand;Nora;2026;1;8212.92
90081803414;Chevalier;Céline;2026;1;1841.08
94040159519;Renard;Khalid;2026;1;6345.63
93122222486;Lacroix;Ibrahim;2026;1;1373.69
97010409880;Petit;Nicolas;2026;1;9364.86
98071290665;Leclerc;Youssef;2026;1;1125.41
03062604981;Schmitt;Mathieu;2026;1;5051.68
93071172376;Picard;Élise;2026;1;8957.51
03091887796;Leclerc;Damien;2026;1;849.33
83030221039;Roche;Sophie;2026;1;2312.05
90050225756;Leroy;Romain;2026;1;6430.93
92011387988;Duval;Bilal;2026;1;3355.44
01122876581;Barbier;Antoine;2026;1;1204.11
80042156726;Lacroix;Céline;2026;1;8155.69
92062127106;Olivier;Élise;2026;1;1151.53
03050860261;Schmitt;Cédric;2026;1;689.96
83040143050;Renard;Aïcha;2026;1;5891.24
92032361071;Rivière;Chloé;2026;1;1689.36
6012649056;Robin;François;2026;1;7460.09
88082574818;Roche;Hugo;2026;1;2955.56
97040965474;François;Laura;2026;1;4739.86
89020289852;Schmitt;Inès;2026;1;2517.34
98100580410;Brunet;Quentin;2026;1;1778.19
04051181669;Lemoine;Fatima;2026;1;4212.44
95051967212;Philippe;Laura;2026;1;4461.38
01101601711;Olivier;Rachid;2026;1;7004.74
82081237870;Denis;Charlotte;2026;1;12230.20
98040974207;Martin;Laura;2026;1;1537.48
87021918024;Mercier;Mehdi;2026;1;3613.92
95090182935;François;Camille;2026;1;4200.96
91012201579;Payet;Chloé;2026;1;1185.87
96071469181;Vidal;Sophie;2026;1;2840.31
82121548496;Duval;Céline;2026;1;2235.35
90061373036;Lemaire;Ibrahim;2026;1;4453.94
89121232705;Rey;Manon;2026;1;2577.75
01072240801;Henry;Manon;2026;1;1212.04
92050352987;Mercier;Nicolas;2026;1;8702.41
81022508606;Petit;Hugo;2026;1;630.73
84110995336;Blanc;Maxime;2026;1;14943.60
85061311264;Giraud;Sarah;2026;1;9154.74
85100671884;Gaillard;Céline;2026;1;4333.52
95020726183;Joly;Nassim;2026;1;5926.27
95100269648;Gautier;Maxime;2026;1;842.18
81111795918;Arnaud;Damien;2026;1;7040.16
98080442616;Garcia;Adam;2026;1;6917.03
97020398704;Meunier;Sarah;2026;1;1612.16
84020356556;Bernard;Salima;2026;1;5740.25
99020589083;Rivière;Sébastien;2026;1;6732.93
85091364042;Roy;Pauline;2026;1;5590.68
03111995403;Lambert;Fatima;2026;1;1429.76
88041293794;Barbier;Vincent;2026;1;4844.87
2070445926;Lemaire;Benjamin;2026;1;10491.49
80072670748;Lemoine;Maxime;2026;1;7328.10
01082118567;Aubert;Youssef;2026;1;1063.46
90071085310;Vidal;Valérie;2026;1;8702.14
84022212424;Bourgeois;Inès;2026;1;582.00
81111830956;Vincent;Vincent;2026;1;1843.14
80041829696;Vincent;Grégory;2026;1;780.85
03091587690;Denis;Karim;2026;1;1925.18
96081120285;Lucas;Nicolas;2026;1;2792.46
89052328160;Denis;Chloé;2026;1;1482.52
84071182576;Marchand;Mehdi;2026;1;6749.73
94060552976;Denis;Pauline;2026;1;3446.42
98030420013;Meyer;François;2026;1;6297.74
02051415516;Arnaud;Mehdi;2026;1;2576.77
03070443670;Chevalier;Mathieu;2026;1;1380.36
82100744174;Bernard;Vincent;2026;1;683.31
98031919058;Petit;Hugo;2026;1;4641.75
02110330247;Picard;Grégory;2026;1;815.17
88101212773;Arnaud;Claire;2026;1;3310.45
96071586373;Lemoine;Ibrahim;2026;1;6337.13
99041187628;Durand;Rachid;2026;1;3207.66
98020830077;Noël;Ibrahim;2026;1;4526.97
80021120295;Blanc;Adam;2026;1;2000.43
87020884973;Michel;Marine;2026;1;1218.52
88020866188;Masson;Nassim;2026;1;9191.74
92071531453;Roy;Nora;2026;1;5824.61
81110697145;Gautier;Louis;2026;1;1116.21
83121546242;Fontaine;Élise;2026;1;10430.18
91091798888;Rousseau;Mathieu;2026;1;1117.72
92030863511;Denis;Mehdi;2026;1;6665.29
04062695074;Lucas;Manon;2026;1;3933.14
99061105587;Gérard;Aïcha;2026;1;8329.30
87082213422;Michel;Delphine;2026;1;351.08
88091241569;Nguyen;Mathieu;2026;1;2963.64
90040385107;Lemoine;Leïla;2026;1;5375.75
84060124873;Joly;Camille;2026;1;6650.17
96062655544;Fontaine;Delphine;2026;1;1353.49
86040295345;Vidal;Romain;2026;1;6695.68
02072187867;Guérin;Salima;2026;1;534.78
91052692646;Leroy;Quentin;2026;1;939.90
86062163204;Brunet;Valérie;2026;1;2370.78
84062281540;Blanchard;Louis;2026;1;194.43
84012051772;Roy;Bilal;2026;1;2146.00
92041163426;Lucas;Grégory;2026;1;5030.32
88082052503;Rey;Pierre;2026;1;469.32
96042007907;Payet;Aïcha;2026;1;1838.55
00090396210;Dufour;Pauline;2026;1;7725.51
83092897192;Perrin;Sophie;2026;1;1890.00
82070737027;Morin;Amélie;2026;1;6457.58
85072628095;Petit;Thomas;2026;1;817.30
85052166837;Joly;Aïcha;2026;1;1305.90
83051948742;Roche;Ibrahim;2026;1;4689.98
81080391078;Michel;Maxime;2026;1;169.14
02071365050;Brun;Chloé;2026;1;1172.91
81022622828;Brunet;Mathieu;2026;1;5286.06
87011227931;Rivière;Thomas;2026;1;3214.59
04080411927;Garcia;Olivier;2026;1;10691.97
00030803368;Marie;Amélie;2026;1;10955.93
87063076312;Gauthier;Nora;2026;1;3627.76
89022617753;Fabre;Anissa;2026;1;542.53
01120540069;Martin;Émilie;2026;1;2536.38
89102139343;Roy;Sophie;2026;1;11133.01
87080948759;Boyer;Benjamin;2026;1;3717.78
02112678142;Petit;François;2026;1;2511.92
01051116674;Dubois;François;2026;1;8442.02
03031980497;Gautier;Thomas;2026;1;3515.48
02111413578;Lambert;Anissa;2026;1;4983.28
98120621501;Lambert;François;2026;1;4880.46
00100279619;Lacroix;Émilie;2026;1;2322.31
91022677678;Arnaud;Quentin;2026;1;771.69
98021755834;Blanc;Ibrahim;2026;1;1240.13
80091051951;Clément;Anissa;2026;1;10752.13
90022692109;Colin;Benjamin;2026;1;4734.17
90100198473;Payet;Émilie;2026;1;4067.16
87041690384;Schmitt;Thomas;2026;1;1859.35
94060586828;Arnaud;Anissa;2026;1;3035.47
04112845262;Durand;Bilal;2026;1;2374.85
87031713044;Roy;Benjamin;2026;1;2159.58
93051891449;Garcia;Marine;2026;1;2552.09
94050164771;Roussel;Julien;2026;1;7675.42
90101325653;Legrand;Maxime;2026;1;1351.63
00120363666;Gautier;Manon;2026;1;6377.07
88032243793;Nguyen;Grégory;2026;1;2322.41
89011909646;Guérin;Delphine;2026;1;2194.39
93021506297;Garcia;Grégory;2026;1;3409.59
03082340721;Guérin;Manon;2026;1;3048.37
92051031789;Rivière;Chloé;2026;1;5686.33
80120131561;Blanc;Manon;2026;1;1902.35
88042584587;Laurent;Delphine;2026;1;3039.13
81101751765;Marchand;Chloé;2026;1;3400.13
88081491980;Henry;Sarah;2026;1;8129.84
99040411133;Gautier;Sophie;2026;1;8501.38
98031309542;Meunier;Anissa;2026;1;5201.20
84012680589;Mercier;Yasmina;2026;1;2839.93
86072736105;Muller;Mathieu;2026;1;4858.46
02040529047;Henry;Émilie;2026;1;1706.97
82111875618;Roy;Nassim;2026;1;5235.60
02010860212;Gautier;Charlotte;2026;1;2587.37
87060750389;Perrin;Damien;2026;1;1422.89
91041298908;Lambert;Sébastien;2026;1;6727.80
87080463858;Joly;Pauline;2026;1;16781.40
01090398508;Blanc;Vincent;2026;1;7901.99
00010685073;Legrand;Julien;2026;1;1017.53
81020107261;Bernard;Pauline;2026;1;3779.74
01041392326;Lemoine;Sarah;2026;1;895.79
93081476647;Nguyen;Élise;2026;1;1875.83
98032769193;Blanc;Leïla;2026;1;561.43
86050744027;Vincent;Yasmina;2026;1;12996.51
87080751888;Fontaine;Marine;2026;1;3498.50
98012898942;Brun;Thomas;2026;1;481.93
89041296686;Meunier;Bilal;2026;1;1647.97
86102828176;Lemaire;Céline;2026;1;4899.92
81051378279;Pierre;Aurélie;2026;1;1598.67
84022530247;Moreau;Sébastien;2026;1;1359.66
02060493627;Denis;Aïcha;2026;1;3247.19
85110387128;Boyer;Olivier;2026;1;3712.74
83061551445;Lucas;Pauline;2026;1;5038.88
82020729369;Renaud;Pierre;2026;1;5656.79
88060160294;Dubois;Aurélie;2026;1;9744.53
99041954126;Henry;Manon;2026;1;5808.46
92101765264;Mathieu;Sarah;2026;1;565.57
91042191011;Bernard;Benjamin;2026;1;4014.77
81052332047;Dubois;Mathieu;2026;1;3595.40
84121023651;Chevalier;Cédric;2026;1;6222.82
81100643490;Blanchard;Cédric;2026;1;1651.68
95081923681;Roche;Céline;2026;1;9239.17
86060443730;Picard;Julien;2026;1;5726.56
89032007551;Lemoine;Salima;2026;1;6596.79
93091310071;Lefebvre;Fatima;2026;1;2074.05
90052845053;Marchand;Pierre;2026;1;1615.14
81070666730;Picard;Karim;2026;1;4872.55
93122559513;Michel;Manon;2026;1;903.05
90041161602;François;Inès;2026;1;8599.78
89040694001;Brunet;Pierre;2026;1;9317.64
02010819630;Dumont;Sébastien;2026;1;1614.18
92061085741;Colin;Youssef;2026;1;6663.86
88032880332;Gérard;Nadia;2026;1;8877.43
96091893522;Vidal;François;2026;1;11968.10
00012805613;Henry;Laura;2026;1;776.80
88101295323;Blanchard;Benjamin;2026;1;5900.08
00111294958;Chevalier;Mathieu;2026;1;1665.15
91071962982;Picard;Romain;2026;1;4884.07
93112796363;Bernard;Nassim;2026;1;2230.73
82041687804;Meunier;François;2026;1;342.51
88120312271;Denis;Valérie;2026;1;568.14
91061482925;Joly;Anissa;2026;1;1219.05
90031367867;Brunet;Amélie;2026;1;6637.79
85010696169;Martin;Khalid;2026;1;8772.22
95092669204;Renard;Nassim;2026;1;4063.38
89030493757;Barbier;Sébastien;2026;1;3601.26
99031306791;Aubert;Sébastien;2026;1;1708.95
01051817846;Picard;Aïcha;2026;1;7861.38
94021531955;Aubert;Mathieu;2026;1;13111.95
84112206747;Moreau;Élise;2026;1;3743.91
02091294689;Legrand;Quentin;2026;1;423.90
04060236620;Lemaire;Sarah;2026;1;2416.39
99020605317;Chevalier;Sébastien;2026;1;5880.02
97052647739;Roussel;Salima;2026;1;733.36
87040997033;Lemoine;Chloé;2026;1;7415.97
99102439960;Dufour;Romain;2026;1;1711.35
91040834395;Gaillard;Valérie;2026;1;7065.49
77071260819;Masson;Salima;2026;1;9942.05
99011583327;Gérard;Damien;2026;1;683.09
92052505003;Renard;Nassim;2026;1;5924.33
87111429921;Bourgeois;Pierre;2026;1;1422.29
91070228761;Mathieu;Aurélie;2026;1;8830.70
93022619819;Dumas;Ibrahim;2026;1;7900.15
85111969911;Clément;Sophie;2026;1;501.10
93090121426;Gaillard;Delphine;2026;1;1575.10
92041945661;Pierre;Youssef;2026;1;1684.79
80031643213;Henry;Benjamin;2026;1;1963.01
86080681888;Dubois;Julien;2026;1;383.80
81111659623;Blanchard;Pauline;2026;1;7395.88
92122498520;Roussel;Olivier;2026;1;988.21
93011680593;Mercier;Julien;2026;1;2057.06
00090463318;Joly;Émilie;2026;1;2372.62
00032788108;Renard;Delphine;2026;1;4642.36
82081899450;Garnier;Sébastien;2026;1;4053.91
81100331211;Robin;Chloé;2026;1;6935.72
91032265139;Leclerc;Pierre;2026;1;5323.39
99031203556;Joly;Olivier;2026;1;2927.71
96011640076;Roger;Pierre;2026;1;3958.75
91011529014;Garcia;Julien;2026;1;4018.88
95030746283;Boyer;Marine;2026;1;8069.26
03120750543;Moreau;Delphine;2026;1;2172.08
