NN;Nom;Prenom;Annee;Trimestre;BrutTrimestriel
99121572122;Olivier;Samira;2025;4;5833.47
04122632265;Rivière;Fatima;2025;4;2257.93
90020569787;Gérard;Olivier;2025;4;6237.91
84042679028;Masson;Thomas;2025;4;5686.77
93042472452;Leroy;Sophie;2025;4;962.62
85101526573;Renard;Romain;2025;4;2090.17
88040760987;Vidal;Romain;2025;4;4769.24
95080781853;Moreau;Bilal;2025;4;1101.74
99062192185;Rousseau;Fatima;2025;4;2035.64
95032338865;Garcia;Thomas;2025;4;5015.79
84121092442;Garnier;Yasmina;2025;4;376.91
86022634912;Gautier;Fatima;2025;4;2272.92
76081861413;Giraud;Sébastien;2025;4;2678.27
84051760901;Philippe;Olivier;2025;4;5574.17
1091252207;Fabre;Marine;2025;4;4803.89
90072525066;Lemaire;Yasmina;2025;4;10286.55
21855515;Roy;Mehdi;2025;4;3540.40
86042622058;Blanc;Salima;2025;4;3111.98
77122070706;Roger;Youssef;2025;4;5253.53
82090659243;Garcia;Chloé;2025;4;3020.04
87042164892;Lambert;Benjamin;2025;4;5516.44
88112880289;Payet;Nicolas;2025;4;728.69
03040723959;Blanchard;Élise;2025;4;1068.77
83041116614;Michel;Grégory;2025;4;5930.97
90101076720;François;Karim;2025;4;1374.97
94052040633;Mercier;Damien;2025;4;2227.79
92110611763;Muller;Marine;2025;4;370.63
01112767203;Petit;Laura;2025;4;8930.13
62652923;Gauthier;Bilal;2025;4;8759.31
86110334887;Barbier;Mathieu;2025;4;955.03
00012667734;Michel;Camille;2025;4;1161.76
89010796324;Gautier;Mehdi;2025;4;4427.79
87081323297;Lacroix;Élise;2025;4;8234.60
94121180154;Clément;Thomas;2025;4;3052.27
95010729740;Rivière;Sébastien;2025;4;9327.36
93111912475;Joly;Cédric;2025;4;6673.68
92062398112;Lambert;Anissa;2025;4;3983.90
00060897421;Benoit;Fatima;2025;4;7937.47
04101120734;Petit;Leïla;2025;4;11545.68
03092353990;Fontaine;Chloé;2025;4;2501.91
12936463;Dumont;Samira;2025;4;3849.52
82122562246;Giraud;Nicolas;2025;4;955.72
88022750562;Lacroix;Aïcha;2025;4;12421.38
03021179647;Fontaine;Thomas;2025;4;2164.49
94070674729;Lucas;Marine;2025;4;8906.64
95050121836;Arnaud;Youssef;2025;4;410.04
83040815914;Leclerc;Mathieu;2025;4;6226.98
82021498243;Rivière;Salima;2025;4;7748.18
99051357978;Caron;Olivier;2025;4;4105.34
82021885946;Lefebvre;Cédric;2025;4;1503.76
92090649262;Martin;Marine;2025;4;942.40
80122747987;Lefebvre;Manon;2025;4;4976.90
83030944084;Fontaine;Bilal;2025;4;4430.78
81062401736;Robin;Bilal;2025;4;8308.99
2020153307;Gérard;Sarah;2025;4;3214.42
97121173883;Dufour;Laura;2025;4;1783.12
86092818667;Nguyen;Aurélie;2025;4;2151.30
83061857588;Legrand;Vincent;2025;4;7650.94
113064318;Blanchard;Aïcha;2025;4;3686.26
85011951528;Giraud;Grégory;2025;4;2869.98
95012545422;Aubert;Youssef;2025;4;12313.22
95081728790;Lucas;Anissa;2025;4;3814.30
02100305989;Garcia;Nadia;2025;4;1329.75
87011164682;Bernard;Yasmina;2025;4;1332.22
01062408365;Blanc;Émilie;2025;4;3993.76
95080668027;Meunier;Hugo;2025;4;5533.20
3062452850;Barbier;Vincent;2025;4;4539.31
90030912066;Benoit;Céline;2025;4;7439.10
99012804834;Henry;Maxime;2025;4;3593.52
92082875109;Caron;Nora;2025;4;1485.51
02041947227;Renaud;Mehdi;2025;4;4030.67
99091583977;Renard;Émilie;2025;4;4666.04
86062334933;Brunet;Romain;2025;4;6447.43
83122488825;Meyer;Marine;2025;4;2824.28
82032461520;Gaillard;Marine;2025;4;7194.08
95052372632;Gautier;Valérie;2025;4;4881.04
02010951668;Roussel;Karim;2025;4;2650.78
91022848320;Mercier;François;2025;4;1173.06
80122658610;Mercier;Ibrahim;2025;4;3184.12
90329201;Philippe;Amélie;2025;4;7493.74
90090367029;Morin;Valérie;2025;4;2015.68
86112709112;Denis;Mehdi;2025;4;506.57
81092650690;Mercier;Nassim;2025;4;1073.89
89080137763;Garcia;Adam;2025;4;2417.53
95100245003;Fabre;Camille;2025;4;4155.29
98051274617;Moreau;Céline;2025;4;2694.36
95051281282;Moreau;Grégory;2025;4;4768.50
99022855222;Lacroix;Ibrahim;2025;4;2199.27
75022456909;Legrand;Nadia;2025;4;5898.50
00032299445;Fontaine;Pierre;2025;4;15155.31
72090961511;Picard;Quentin;2025;4;3542.00
91011691340;Morin;Salima;2025;4;14644.44
87051280617;Dumont;Leïla;2025;4;4175.44
98082498917;Lemaire;Grégory;2025;4;4411.34
88092669251;Morin;Charlotte;2025;4;4365.51
98000325762;Legrand;Vincent;2025;4;2878.02
1020748350;Durand;Laura;2025;4;966.06
3071048337;Gauthier;Grégory;2025;4;989.41
94022177105;Perrin;Antoine;2025;4;3505.87
96020563581;Brun;Charlotte;2025;4;1602.91
84012670196;Blanc;Nora;2025;4;3989.43
84092234447;Rousseau;Anissa;2025;4;4589.70
96102062684;Dumont;Vincent;2025;4;4407.19
94122863402;Denis;Ibrahim;2025;4;3123.30
91041694826;Durand;Damien;2025;4;5831.21
04012248344;Mercier;Mehdi;2025;4;3140.56
00082477644;Fontaine;Pierre;2025;4;1621.59
95030478841;Leroy;Benjamin;2025;4;5307.98
01042466353;Arnaud;Anissa;2025;4;7408.75
80092808146;Garnier;Valérie;2025;4;854.69
83081819594;Lacroix;Justine;2025;4;719.73
95042686884;Blanchard;Mathieu;2025;4;2846.66
99011389426;Brunet;Anissa;2025;4;933.46
87111225330;Garcia;Aïcha;2025;4;5043.20
97022402941;Lambert;Aïcha;2025;4;4366.07
80080618018;Clément;Camille;2025;4;4493.62
83042958327;Moreau;Sébastien;2025;4;448.59
98072771993;Picard;Nora;2025;4;2372.29
04080167546;Durand;Nicolas;2025;4;5386.48
4012647430;Meunier;Amélie;2025;4;4.15
89060582563;Simon;Laura;2025;4;8090.85
82112892831;Roy;Hugo;2025;4;3051.30
00011511949;Guérin;Aïcha;2025;4;11218.55
04040109516;Dufour;Thomas;2025;4;6044.14
92081963012;Roussel;Aïcha;2025;4;6495.17
00092760931;Brunet;Anissa;2025;4;7828.64
77020156665;Marie;Benjamin;2025;4;2334.85
95040107476;Guérin;Mehdi;2025;4;6094.33
82042563475;Rey;Aïcha;2025;4;564.13
95070243101;Durand;Justine;2025;4;8720.16
97112353219;Lemoine;Valérie;2025;4;1875.68
98122136580;François;Charlotte;2025;4;3586.70
86092126405;Blanc;Mehdi;2025;4;3742.03
00040748145;Fabre;Quentin;2025;4;11346.30
83010890820;Martin;Adam;2025;4;9955.60
04091458148;Renaud;Nicolas;2025;4;1979.36
80112140642;Aubert;Salima;2025;4;2332.50
84080925831;Simon;Camille;2025;4;2712.96
00091203783;Renaud;Justine;2025;4;4322.75
2000036002;Legrand;Inès;2025;4;2060.56
98042108315;Aubert;Élise;2025;4;4064.51
83120261090;Marie;Rachid;2025;4;4756.50
81102894286;Olivier;Sophie;2025;4;3277.44
83071094958;Meyer;Salima;2025;4;4035.10
04020792658;Fabre;Louis;2025;4;2787.06
03120183488;Masson;François;2025;4;2859.75
89062972426;Olivier;Nicolas;2025;4;5033.97
85051490213;Denis;Romain;2025;4;1622.31
83070666178;Masson;Pauline;2025;4;2864.95
74011572102;Barbier;Nora;2025;4;4.28
71092769252;Lambert;Inès;2025;4;4364.27
87022677394;Roger;Grégory;2025;4;2431.56
03091612238;Mercier;Charlotte;2025;4;3649.19
83111248406;Gérard;Manon;2025;4;2112.10
02022813085;Blanchard;Bilal;2025;4;5816.51
92042656236;Caron;Élise;2025;4;2506.65
90092773916;Dumas;Mehdi;2025;4;4743.22
98012588542;Lemaire;Rachid;2025;4;774.33
02021748164;Colin;Sophie;2025;4;5264.98
00081776571;Morin;Antoine;2025;4;3999.75
96042168055;Gaillard;Samira;2025;4;2667.73
96082823824;Garnier;Anissa;2025;4;5998.54
88060416949;Marchand;Manon;2025;4;12140.08
00082797348;Robin;Chloé;2025;4;12592.18
03032445901;Clément;Pierre;2025;4;6595.84
82052738973;Lacroix;Nora;2025;4;2326.38
80120532231;Moreau;Mehdi;2025;4;7530.63
90041996988;Boyer;Maxime;2025;4;5565.57
04061734081;Olivier;Céline;2025;4;3080.26
92012222287;Roy;Sophie;2025;4;7038.81
99060531111;Roussel;Amélie;2025;4;3837.10
93050200679;Blanc;Maxime;2025;4;3484.75
93010874109;Caron;Mathieu;2025;4;2507.73
99061409752;Mercier;Julien;2025;4;2677.51
88102551967;Moreau;Laura;2025;4;6026.41
01031183075;Bourgeois;Sophie;2025;4;8583.00
93090958891;Boyer;Anissa;2025;4;1923.18
80042467819;Picard;Yasmina;2025;4;4523.19
80031158312;Garnier;Valérie;2025;4;4141.25
92120280782;Gauthier;Damien;2025;4;13503.81
00112493701;Gautier;Rachid;2025;4;3566.22
83050339136;Dufour;Fatima;2025;4;32309.36
89071129730;Fabre;Élise;2025;4;2015.72
90051389954;Joly;Samira;2025;4;6245.98
83101258790;Olivier;Cédric;2025;4;2123.56
91111480980;Simon;Louis;2025;4;1973.34
80102420351;Gautier;Justine;2025;4;1552.49
84071661539;Picard;Marine;2025;4;2938.45
80090704731;Moreau;Samira;2025;4;11302.09
02050378408;Bourgeois;Julien;2025;4;4268.96
95102124427;Dufour;Adam;2025;4;5110.10
91031617318;Duval;Thomas;2025;4;3917.10
94010189091;Garnier;Fatima;2025;4;3806.79
81042858117;Philippe;Chloé;2025;4;1307.62
96100782581;Petit;Khalid;2025;4;1956.16
88081207910;Renard;Nadia;2025;4;5493.62
31457921;Legrand;Aïcha;2025;4;6009.66
98062526815;Leroy;Louis;2025;4;2648.16
81030391538;Lemoine;Julien;2025;4;6372.02
97101313233;Guérin;Vincent;2025;4;5857.43
81021363610;Nguyen;Laura;2025;4;7545.49
94071049861;Blanc;Mathieu;2025;4;14307.12
88040722187;Roussel;Chloé;2025;4;9142.06
02030243384;Gérard;Laura;2025;4;2045.77
81080359703;Legrand;Chloé;2025;4;2040.32
93011523712;Renard;Julien;2025;4;5093.52
92122275915;Aubert;Laura;2025;4;11651.04
02092679217;Schmitt;Antoine;2025;4;6442.37
91042504676;Dumont;Claire;2025;4;1278.30
93020651115;Roussel;Fatima;2025;4;1533.47
88031668525;Michel;Delphine;2025;4;4433.06
93012114719;Durand;Claire;2025;4;5068.21
98112267524;Boyer;Karim;2025;4;1685.65
99120204125;Dumont;François;2025;4;5403.24
91111612426;Rey;Émilie;2025;4;10300.18
84030739417;Roussel;Adam;2025;4;5940.28
88052839764;Marchand;Élise;2025;4;954.57
00120476603;Legrand;Manon;2025;4;1712.13
88010699105;Gautier;Julien;2025;4;2080.60
81061896148;Lemaire;Sophie;2025;4;6838.38
95122066340;Marchand;Quentin;2025;4;3158.46
85100672874;Schmitt;Valérie;2025;4;3523.60
04092289081;Payet;Olivier;2025;4;1709.78
99102597140;Blanchard;Émilie;2025;4;2077.55
91051722745;Dumont;Nadia;2025;4;2018.84
98110159753;Gautier;Benjamin;2025;4;3299.30
85070374331;Gautier;Pierre;2025;4;4389.97
02032096282;Gérard;Damien;2025;4;2046.37
94042787922;Brunet;Leïla;2025;4;3517.65
98111176966;Renard;Karim;2025;4;12601.69
91041626332;Blanchard;Romain;2025;4;18252.29
04052456329;Michel;Quentin;2025;4;2382.18
87031179940;Lambert;Ibrahim;2025;4;9484.86
81032131303;Roussel;Sarah;2025;4;579.79
97061286578;Morin;Grégory;2025;4;5767.62
85122476593;Philippe;Élise;2025;4;8102.19
00121246069;Nguyen;Céline;2025;4;8461.25
04070640958;Gaillard;Leïla;2025;4;3648.12
97012762824;Chevalier;Salima;2025;4;5232.94
95091920522;Meyer;Damien;2025;4;3932.61
80031848495;Perrin;Nadia;2025;4;1810.93
00111672466;Lucas;Valérie;2025;4;8911.72
01071064527;Arnaud;Leïla;2025;4;1101.69
95040237437;Lucas;Amélie;2025;4;5507.30
90042084783;Gautier;François;2025;4;5195.78
85042040433;Leclerc;Charlotte;2025;4;10343.94
83042838858;Picard;Claire;2025;4;1088.31
86101761671;Meyer;Fatima;2025;4;9830.05
94022732280;Payet;Nadia;2025;4;3722.14
98052573922;Gautier;Thomas;2025;4;1964.90
87041033754;Brunet;Hugo;2025;4;2456.42
84092018176;Joly;Youssef;2025;4;394.88
90021321736;Noël;Inès;2025;4;1990.42
85032120796;Simon;Nora;2025;4;9744.47
98072545430;Martin;Vincent;2025;4;7501.93
90062841694;Gaillard;François;2025;4;7258.98
96061260823;Meyer;Quentin;2025;4;3449.68
94060422720;Schmitt;Leïla;2025;4;1332.45
97070785650;Brun;Manon;2025;4;11917.91
85062718259;Moreau;Delphine;2025;4;6452.69
99080545773;Lucas;Adam;2025;4;7347.17
92120381940;Dubois;Vincent;2025;4;2516.12
95021901170;Dumas;Sophie;2025;4;4341.32
86041427572;Rey;Pauline;2025;4;11482.23
02020937819;Vincent;Nadia;2025;4;3115.49
96011922267;Dumont;Mathieu;2025;4;1051.52
91061288628;Martin;Mehdi;2025;4;1428.98
01031560088;Barbier;Ibrahim;2025;4;3302.00
92071361902;Fabre;Hugo;2025;4;228.22
88041558070;Rousseau;Youssef;2025;4;4527.72
02060996542;Arnaud;Julien;2025;4;4812.19
81031693318;Noël;Aurélie;2025;4;7597.96
91081739889;Durand;Nora;2025;4;1925.62
82022711535;Martin;Benjamin;2025;4;1937.28
91101839972;Renard;Inès;2025;4;568.00
95082608423;Moreau;Yasmina;2025;4;2388.02
99120583118;Payet;Hugo;2025;4;6400.83
88020763943;Lambert;Julien;2025;4;203.50
99062693617;Lambert;Sébastien;2025;4;4756.34
93091193176;Renard;Anissa;2025;4;3449.35
90111659123;Leclerc;Nadia;2025;4;3760.15
96101208490;Lefebvre;Laura;2025;4;13947.73
99110289141;Colin;Youssef;2025;4;10135.19
04071995196;Gaillard;Benjamin;2025;4;5701.09
04061629163;Michel;Aïcha;2025;4;3079.53
00021240950;Clément;Delphine;2025;4;3166.04
95012863740;Nguyen;Valérie;2025;4;1500.77
91070861934;Renard;Pierre;2025;4;7276.83
01050751836;Bernard;Thomas;2025;4;7877.04
92101276997;Marchand;Aïcha;2025;4;9939.18
96022757365;Blanc;Émilie;2025;4;9182.27
91071180153;Chevalier;Mehdi;2025;4;7203.81
97051160075;Blanc;Pierre;2025;4;1536.81
87031387895;Noël;Vincent;2025;4;518.27
86040630192;Brunet;Mehdi;2025;4;10507.45
82070962996;Colin;Youssef;2025;4;8663.65
92072427219;Renaud;Benjamin;2025;4;1081.31
91012267402;Dufour;Charlotte;2025;4;3203.16
83122068656;Dufour;Anissa;2025;4;6836.92
91021136665;Mercier;Camille;2025;4;14383.48
89111456984;Vidal;Maxime;2025;4;12014.52
82082639026;Picard;Céline;2025;4;3549.33
85011405556;Meunier;Maxime;2025;4;5241.19
90082765395;Clément;Delphine;2025;4;8613.32
81032405970;Gaillard;Pierre;2025;4;6130.98
96090981821;Gauthier;Maxime;2025;4;2792.68
82022508528;Schmitt;Mehdi;2025;4;2167.69
96081481066;Gérard;Julien;2025;4;3032.34
00062396466;Bernard;Youssef;2025;4;4527.63
98052347852;Roy;Céline;2025;4;5142.88
93071475452;Caron;Youssef;2025;4;4343.43
89051386666;Vincent;Céline;2025;4;8769.53
84040390818;François;Claire;2025;4;9871.16
88022068988;Caron;Adam;2025;4;11448.87
02061485205;Bourgeois;Rachid;2025;4;2207.98
91071757797;Garcia;Louis;2025;4;6754.53
93080554652;Olivier;Louis;2025;4;7195.04
89070558321;Gaillard;Olivier;2025;4;3365.93
6072749959;Lemaire;Laura;2025;4;412.94
92061894801;Lemoine;Quentin;2025;4;8579.23
94050812394;Renaud;Youssef;2025;4;4560.34
00052714183;Fontaine;Laura;2025;4;12936.19
98080483394;Blanchard;Charlotte;2025;4;3396.22
02052639003;Rivière;Nadia;2025;4;9288.65
87092796320;Petit;Julien;2025;4;5418.99
00061498128;Benoit;Olivier;2025;4;4038.30
88072134054;Lefebvre;Chloé;2025;4;1317.69
93111132319;Roy;Inès;2025;4;9190.82
92021140151;Lucas;Marine;2025;4;4378.44
80021364874;Robin;Nicolas;2025;4;8932.11
87040920918;Laurent;Céline;2025;4;11855.15
00030904625;Brun;Émilie;2025;4;17129.99
82032281475;Lacroix;Delphine;2025;4;1204.77
82110847418;Garcia;Damien;2025;4;8327.99
99062143784;Vidal;Émilie;2025;4;14313.70
91052463212;Lemoine;Nassim;2025;4;3287.04
82110218601;Bourgeois;Anissa;2025;4;9512.51
99030829315;Picard;Benjamin;2025;4;7836.48
86022473871;Bourgeois;Delphine;2025;4;1347.16
95111698327;Chevalier;Hugo;2025;4;1256.38
97091274723;Philippe;Nora;2025;4;12211.87
02100554330;Schmitt;Thomas;2025;4;7502.59
98012478575;Picard;Cédric;2025;4;793.16
01090433546;Renard;Fatima;2025;4;9991.61
97021420766;Noël;Nassim;2025;4;846.09
97121820221;Moreau;Pierre;2025;4;6400.19
86082042759;Rousseau;Samira;2025;4;1806.38
87070519774;Aubert;François;2025;4;12826.33
96101288070;Olivier;Maxime;2025;4;306.65
84011121661;Simon;Khalid;2025;4;1521.90
01110819976;Mathieu;Manon;2025;4;2166.10
90070164602;Noël;Claire;2025;4;1822.81
87041810051;Renard;Marine;2025;4;1433.24
91000283546;Henry;Sébastien;2025;4;3475.62
91041329194;Gauthier;Youssef;2025;4;7416.01
82040272790;Gauthier;Valérie;2025;4;5543.93
81072413918;Rivière;Samira;2025;4;1116.32
01121734357;Barbier;Laura;2025;4;2228.98
81021465657;Morin;François;2025;4;663.95
92120767762;Renaud;Élise;2025;4;9799.95
02022371538;Morin;Ibrahim;2025;4;3904.08
95102094733;Leroy;Rachid;2025;4;811.33
89121086710;Garnier;Inès;2025;4;9475.18
84030146529;Roy;Quentin;2025;4;1500.62
04062547891;Colin;Marine;2025;4;3068.78
85081290888;Pierre;Céline;2025;4;697.56
87062353562;Fontaine;Rachid;2025;4;3363.95
83010334455;Legrand;Nora;2025;4;7847.18
90081803414;Chevalier;Céline;2025;4;1277.71
94040159519;Renard;Khalid;2025;4;6312.66
93122222486;Lacroix;Ibrahim;2025;4;1431.80
97010409880;Petit;Nicolas;2025;4;10170.17
98071290665;Leclerc;Youssef;2025;4;1274.29
03062604981;Schmitt;Mathieu;2025;4;5236.73
93071172376;Picard;Élise;2025;4;10224.14
03091887796;Leclerc;Damien;2025;4;2750.36
83030221039;Roche;Sophie;2025;4;2315.75
90050225756;Leroy;Romain;2025;4;6418.89
92011387988;Duval;Bilal;2025;4;3681.32
01122876581;Barbier;Antoine;2025;4;2338.95
80042156726;Lacroix;Céline;2025;4;7832.73
92062127106;Olivier;Élise;2025;4;2060.89
03050860261;Schmitt;Cédric;2025;4;1004.17
83040143050;Renard;Aïcha;2025;4;5839.22
92032361071;Rivière;Chloé;2025;4;1757.11
6012649056;Robin;François;2025;4;6947.31
88082574818;Roche;Hugo;2025;4;2210.54
97040965474;François;Laura;2025;4;5103.47
89020289852;Schmitt;Inès;2025;4;2535.51
98100580410;Brunet;Quentin;2025;4;1723.88
04051181669;Lemoine;Fatima;2025;4;14001.13
95051967212;Philippe;Laura;2025;4;9482.95
01101601711;Olivier;Rachid;2025;4;6791.79
82081237870;Denis;Charlotte;2025;4;12177.33
98040974207;Martin;Laura;2025;4;1618.86
87021918024;Mercier;Mehdi;2025;4;1792.92
95090182935;François;Camille;2025;4;3869.24
91012201579;Payet;Chloé;2025;4;2289.86
96071469181;Vidal;Sophie;2025;4;2753.01
82121548496;Duval;Céline;2025;4;2281.78
90061373036;Lemaire;Ibrahim;2025;4;4532.78
89121232705;Rey;Manon;2025;4;4195.31
01072240801;Henry;Manon;2025;4;1203.71
92050352987;Mercier;Nicolas;2025;4;8425.55
81022508606;Petit;Hugo;2025;4;1395.87
84110995336;Blanc;Maxime;2025;4;14468.89
85061311264;Giraud;Sarah;2025;4;9443.33
85100671884;Gaillard;Céline;2025;4;4190.56
95020726183;Joly;Nassim;2025;4;5495.11
95100269648;Gautier;Maxime;2025;4;2500.91
81111795918;Arnaud;Damien;2025;4;7562.70
98080442616;Garcia;Adam;2025;4;7160.05
97020398704;Meunier;Sarah;2025;4;3598.11
84020356556;Bernard;Salima;2025;4;6170.83
99020589083;Rivière;Sébastien;2025;4;10533.73
85091364042;Roy;Pauline;2025;4;5206.20
03111995403;Lambert;Fatima;2025;4;1334.89
88041293794;Barbier;Vincent;2025;4;4894.65
2070445926;Lemaire;Benjamin;2025;4;3240.19
80072670748;Lemoine;Maxime;2025;4;7566.82
01082118567;Aubert;Youssef;2025;4;1074.17
90071085310;Vidal;Valérie;2025;4;8879.78
84022212424;Bourgeois;Inès;2025;4;1160.64
81111830956;Vincent;Vincent;2025;4;1659.23
80041829696;Vincent;Grégory;2025;4;1509.22
03091587690;Denis;Karim;2025;4;5313.81
96081120285;Lucas;Nicolas;2025;4;3088.57
89052328160;Denis;Chloé;2025;4;4553.81
84071182576;Marchand;Mehdi;2025;4;6479.67
94060552976;Denis;Pauline;2025;4;3180.61
98030420013;Meyer;François;2025;4;6422.29
02051415516;Arnaud;Mehdi;2025;4;3070.16
03070443670;Chevalier;Mathieu;2025;4;1393.85
82100744174;Bernard;Vincent;2025;4;670.56
95121078425;Picard;Damien;2025;4;2426.73
98031919058;Petit;Hugo;2025;4;4638.64
02110330247;Picard;Grégory;2025;4;866.14
88101212773;Arnaud;Claire;2025;4;3365.71
96071586373;Lemoine;Ibrahim;2025;4;6891.53
99041187628;Durand;Rachid;2025;4;1773.11
98020830077;Noël;Ibrahim;2025;4;4346.65
80021120295;Blanc;Adam;2025;4;1859.22
87020884973;Michel;Marine;2025;4;1163.56
88020866188;Masson;Nassim;2025;4;9146.67
92071531453;Roy;Nora;2025;4;5488.58
81110697145;Gautier;Louis;2025;4;1215.59
83121546242;Fontaine;Élise;2025;4;12970.51
91091798888;Rousseau;Mathieu;2025;4;3190.28
92030863511;Denis;Mehdi;2025;4;6476.77
04062695074;Lucas;Manon;2025;4;3677.66
99061105587;Gérard;Aïcha;2025;4;5534.03
87082213422;Michel;Delphine;2025;4;755.29
88091241569;Nguyen;Mathieu;2025;4;2773.53
90040385107;Lemoine;Leïla;2025;4;4844.45
84060124873;Joly;Camille;2025;4;7393.26
96062655544;Fontaine;Delphine;2025;4;1300.51
86040295345;Vidal;Romain;2025;4;6270.77
02072187867;Guérin;Salima;2025;4;815.60
91052692646;Leroy;Quentin;2025;4;1379.88
86062163204;Brunet;Valérie;2025;4;4317.76
84062281540;Blanchard;Louis;2025;4;311.12
84012051772;Roy;Bilal;2025;4;1095.88
92041163426;Lucas;Grégory;2025;4;5064.18
88082052503;Rey;Pierre;2025;4;868.91
96042007907;Payet;Aïcha;2025;4;1922.01
00090396210;Dufour;Pauline;2025;4;10178.66
83092897192;Perrin;Sophie;2025;4;2034.84
82070737027;Morin;Amélie;2025;4;5467.56
85072628095;Petit;Thomas;2025;4;2712.87
85052166837;Joly;Aïcha;2025;4;1137.87
99042805152;Lemoine;Aïcha;2025;4;2515.63
83051948742;Roche;Ibrahim;2025;4;7411.77
81080391078;Michel;Maxime;2025;4;152.41
02071365050;Brun;Chloé;2025;4;1131.80
81022622828;Brunet;Mathieu;2025;4;5034.00
87011227931;Rivière;Thomas;2025;4;3131.00
04080411927;Garcia;Olivier;2025;4;9699.42
00030803368;Marie;Amélie;2025;4;10528.08
87063076312;Gauthier;Nora;2025;4;2807.33
89022617753;Fabre;Anissa;2025;4;896.78
01120540069;Martin;Émilie;2025;4;2597.72
89102139343;Roy;Sophie;2025;4;6867.67
87080948759;Boyer;Benjamin;2025;4;3646.70
02112678142;Petit;François;2025;4;7733.42
01051116674;Dubois;François;2025;4;8209.68
03031980497;Gautier;Thomas;2025;4;8682.60
02111413578;Lambert;Anissa;2025;4;6241.25
98120621501;Lambert;François;2025;4;4900.28
00100279619;Lacroix;Émilie;2025;4;4304.24
91022677678;Arnaud;Quentin;2025;4;371.54
98021755834;Blanc;Ibrahim;2025;4;1947.23
80091051951;Clément;Anissa;2025;4;9978.06
90022692109;Colin;Benjamin;2025;4;7325.76
90100198473;Payet;Émilie;2025;4;4084.79
87041690384;Schmitt;Thomas;2025;4;1626.27
94060586828;Arnaud;Anissa;2025;4;3074.63
04112845262;Durand;Bilal;2025;4;3911.26
87031713044;Roy;Benjamin;2025;4;2307.85
93051891449;Garcia;Marine;2025;4;3707.62
94050164771;Roussel;Julien;2025;4;8275.65
90101325653;Legrand;Maxime;2025;4;1320.04
00120363666;Gautier;Manon;2025;4;9659.52
88032243793;Nguyen;Grégory;2025;4;2459.07
89011909646;Guérin;Delphine;2025;4;6762.19
93021506297;Garcia;Grégory;2025;4;3426.81
82120292644;Picard;Louis;2025;4;2407.63
03082340721;Guérin;Manon;2025;4;3025.31
92051031789;Rivière;Chloé;2025;4;6038.98
80120131561;Blanc;Manon;2025;4;5587.11
88042584587;Laurent;Delphine;2025;4;2089.00
81101751765;Marchand;Chloé;2025;4;1698.70
88081491980;Henry;Sarah;2025;4;8479.42
99040411133;Gautier;Sophie;2025;4;8066.59
98031309542;Meunier;Anissa;2025;4;5263.17
84012680589;Mercier;Yasmina;2025;4;2691.38
86072736105;Muller;Mathieu;2025;4;7673.07
02040529047;Henry;Émilie;2025;4;1619.81
82111875618;Roy;Nassim;2025;4;8281.06
02010860212;Gautier;Charlotte;2025;4;2533.64
87060750389;Perrin;Damien;2025;4;2231.46
91041298908;Lambert;Sébastien;2025;4;6725.21
87080463858;Joly;Pauline;2025;4;17022.17
01090398508;Blanc;Vincent;2025;4;7108.15
00010685073;Legrand;Julien;2025;4;1013.13
81020107261;Bernard;Pauline;2025;4;3636.14
01041392326;Lemoine;Sarah;2025;4;1333.02
93081476647;Nguyen;Élise;2025;4;1903.07
98032769193;Blanc;Leïla;2025;4;595.60
86050744027;Vincent;Yasmina;2025;4;12797.94
87080751888;Fontaine;Marine;2025;4;3359.70
98102184274;Lemaire;Olivier;2025;4;2615.91
98012898942;Brun;Thomas;2025;4;1483.91
89041296686;Meunier;Bilal;2025;4;1814.05
86102828176;Lemaire;Céline;2025;4;4865.59
81051378279;Pierre;Aurélie;2025;4;1583.38
84022530247;Moreau;Sébastien;2025;4;1469.91
02060493627;Denis;Aïcha;2025;4;2006.16
85110387128;Boyer;Olivier;2025;4;4029.63
83061551445;Lucas;Pauline;2025;4;4699.82
82020729369;Renaud;Pierre;2025;4;5140.47
88060160294;Dubois;Aurélie;2025;4;9568.04
95082072151;Legrand;Sarah;2025;4;3445.53
99041954126;Henry;Manon;2025;4;5974.74
92101765264;Mathieu;Sarah;2025;4;825.50
91042191011;Bernard;Benjamin;2025;4;3680.97
81052332047;Dubois;Mathieu;2025;4;10791.45
84112567330;Michel;Youssef;2025;4;3913.83
84121023651;Chevalier;Cédric;2025;4;9954.25
81100643490;Blanchard;Cédric;2025;4;1672.66
95081923681;Roche;Céline;2025;4;9808.22
86060443730;Picard;Julien;2025;4;5871.62
89032007551;Lemoine;Salima;2025;4;6121.30
93091310071;Lefebvre;Fatima;2025;4;2032.77
90052845053;Marchand;Pierre;2025;4;2691.90
81070666730;Picard;Karim;2025;4;4815.43
93122559513;Michel;Manon;2025;4;1462.05
90041161602;François;Inès;2025;4;8575.96
89040694001;Brunet;Pierre;2025;4;9910.39
02010819630;Dumont;Sébastien;2025;4;1812.44
92061085741;Colin;Youssef;2025;4;6790.91
88032880332;Gérard;Nadia;2025;4;5570.90
96091893522;Vidal;François;2025;4;12058.99
00012805613;Henry;Laura;2025;4;2112.49
88101295323;Blanchard;Benjamin;2025;4;5571.92
80062809610;Leroy;Rachid;2025;4;1498.91
00111294958;Chevalier;Mathieu;2025;4;1676.61
