NN;Nom;Prenom;Annee;Trimestre;BrutTrimestriel
81031693318;Noël;Aurélie;2025;1;4123.74
91081739889;Durand;Nora;2025;1;972.90
82022711535;Martin;Benjamin;2025;1;2086.75
91101839972;Renard;Inès;2025;1;566.15
88020763943;Lambert;Julien;2025;1;202.33
93091193176;Renard;Anissa;2025;1;3423.69
90111659123;Leclerc;Nadia;2025;1;3967.08
00021240950;Clément;Delphine;2025;1;919.44
95012863740;Nguyen;Valérie;2025;1;946.19
91070861934;Renard;Pierre;2025;1;7517.23
92101276997;Marchand;Aïcha;2025;1;8901.22
96022757365;Blanc;Émilie;2025;1;3156.21
91071180153;Chevalier;Mehdi;2025;1;7569.50
87031387895;Noël;Vincent;2025;1;533.35
86040630192;Brunet;Mehdi;2025;1;11140.56
82070962996;Colin;Youssef;2025;1;8015.96
92072427219;Renaud;Benjamin;2025;1;497.84
91012267402;Dufour;Charlotte;2025;1;3394.28
91021136665;Mercier;Camille;2025;1;14268.25
89111456984;Vidal;Maxime;2025;1;11212.97
82082639026;Picard;Céline;2025;1;3637.77
85011405556;Meunier;Maxime;2025;1;4855.90
81032405970;Gaillard;Pierre;2025;1;8451.81
82022508528;Schmitt;Mehdi;2025;1;2301.40
89051386666;Vincent;Céline;2025;1;8899.84
84040390818;François;Claire;2025;1;9281.39
88022068988;Caron;Adam;2025;1;7522.61
91071757797;Garcia;Louis;2025;1;3656.89
93080554652;Olivier;Louis;2025;1;7134.56
89070558321;Gaillard;Olivier;2025;1;3335.93
6072749959;Lemaire;Laura;2025;1;607.88
92061894801;Lemoine;Quentin;2025;1;6245.81
94050812394;Renaud;Youssef;2025;1;4890.92
87092796320;Petit;Julien;2025;1;5636.40
88072134054;Lefebvre;Chloé;2025;1;1259.40
93111132319;Roy;Inès;2025;1;9329.29
92021140151;Lucas;Marine;2025;1;4542.42
80021364874;Robin;Nicolas;2025;1;6564.55
87040920918;Laurent;Céline;2025;1;11784.52
82032281475;Lacroix;Delphine;2025;1;1193.53
82110847418;Garcia;Damien;2025;1;8180.69
91052463212;Lemoine;Nassim;2025;1;2238.31
82110218601;Bourgeois;Anissa;2025;1;8687.02
86022473871;Bourgeois;Delphine;2025;1;1299.86
97091274723;Philippe;Nora;2025;1;11465.56
98012478575;Picard;Cédric;2025;1;735.30
97021420766;Noël;Nassim;2025;1;250.40
86082042759;Rousseau;Samira;2025;1;830.84
87070519774;Aubert;François;2025;1;12870.89
84011121661;Simon;Khalid;2025;1;1531.91
90070164602;Noël;Claire;2025;1;1908.79
91041329194;Gauthier;Youssef;2025;1;6924.47
82040272790;Gauthier;Valérie;2025;1;5224.79
81072413918;Rivière;Samira;2025;1;2292.90
81021465657;Morin;François;2025;1;680.97
92120767762;Renaud;Élise;2025;1;4861.12
02022371538;Morin;Ibrahim;2025;1;1980.61
89121086710;Garnier;Inès;2025;1;10629.71
84030146529;Roy;Quentin;2025;1;1487.80
85081290888;Pierre;Céline;2025;1;688.85
87062353562;Fontaine;Rachid;2025;1;2445.83
83010334455;Legrand;Nora;2025;1;7712.90
90081803414;Chevalier;Céline;2025;1;567.50
94040159519;Renard;Khalid;2025;1;6585.67
93122222486;Lacroix;Ibrahim;2025;1;1368.40
97010409880;Petit;Nicolas;2025;1;6398.86
93071172376;Picard;Élise;2025;1;8862.75
83030221039;Roche;Sophie;2025;1;2442.07
90050225756;Leroy;Romain;2025;1;6418.96
92011387988;Duval;Bilal;2025;1;3434.09
80042156726;Lacroix;Céline;2025;1;7764.06
92062127106;Olivier;Élise;2025;1;2182.24
83040143050;Renard;Aïcha;2025;1;5699.81
92032361071;Rivière;Chloé;2025;1;2544.86
6012649056;Robin;François;2025;1;6639.44
88082574818;Roche;Hugo;2025;1;1014.28
89020289852;Schmitt;Inès;2025;1;2507.92
82081237870;Denis;Charlotte;2025;1;11930.33
87021918024;Mercier;Mehdi;2025;1;1832.28
91012201579;Payet;Chloé;2025;1;3302.60
82121548496;Duval;Céline;2025;1;2147.68
90061373036;Lemaire;Ibrahim;2025;1;4467.16
89121232705;Rey;Manon;2025;1;3956.53
92050352987;Mercier;Nicolas;2025;1;8122.46
81022508606;Petit;Hugo;2025;1;735.02
84110995336;Blanc;Maxime;2025;1;13862.68
85061311264;Giraud;Sarah;2025;1;9641.68
85100671884;Gaillard;Céline;2025;1;3977.23
95020726183;Joly;Nassim;2025;1;2083.67
81111795918;Arnaud;Damien;2025;1;2223.21
97020398704;Meunier;Sarah;2025;1;3609.87
84020356556;Bernard;Salima;2025;1;5503.30
99020589083;Rivière;Sébastien;2025;1;3552.23
85091364042;Roy;Pauline;2025;1;5351.31
88041293794;Barbier;Vincent;2025;1;4687.30
2070445926;Lemaire;Benjamin;2025;1;10842.02
80072670748;Lemoine;Maxime;2025;1;4909.95
90071085310;Vidal;Valérie;2025;1;9714.99
84022212424;Bourgeois;Inès;2025;1;577.11
81111830956;Vincent;Vincent;2025;1;3337.48
80041829696;Vincent;Grégory;2025;1;809.75
89052328160;Denis;Chloé;2025;1;3119.45
84071182576;Marchand;Mehdi;2025;1;6588.82
94060552976;Denis;Pauline;2025;1;3343.94
98030420013;Meyer;François;2025;1;2107.33
82100744174;Bernard;Vincent;2025;1;708.56
98031919058;Petit;Hugo;2025;1;1440.39
88101212773;Arnaud;Claire;2025;1;3010.59
98020830077;Noël;Ibrahim;2025;1;2710.17
80021120295;Blanc;Adam;2025;1;1845.15
87020884973;Michel;Marine;2025;1;1227.77
88020866188;Masson;Nassim;2025;1;9056.31
92071531453;Roy;Nora;2025;1;5636.26
81110697145;Gautier;Louis;2025;1;1277.35
83121546242;Fontaine;Élise;2025;1;10332.37
91091798888;Rousseau;Mathieu;2025;1;2137.08
92030863511;Denis;Mehdi;2025;1;6604.82
87082213422;Michel;Delphine;2025;1;1117.72
88091241569;Nguyen;Mathieu;2025;1;2777.43
90040385107;Lemoine;Leïla;2025;1;4942.51
84060124873;Joly;Camille;2025;1;7696.61
86040295345;Vidal;Romain;2025;1;6974.96
91052692646;Leroy;Quentin;2025;1;1371.78
86062163204;Brunet;Valérie;2025;1;6430.46
84062281540;Blanchard;Louis;2025;1;213.48
92041163426;Lucas;Grégory;2025;1;4871.72
88082052503;Rey;Pierre;2025;1;781.15
83092897192;Perrin;Sophie;2025;1;1379.00
82070737027;Morin;Amélie;2025;1;6001.54
85072628095;Petit;Thomas;2025;1;2825.15
85052166837;Joly;Aïcha;2025;1;1336.24
83051948742;Roche;Ibrahim;2025;1;7191.78
81080391078;Michel;Maxime;2025;1;165.57
81022622828;Brunet;Mathieu;2025;1;4968.54
87011227931;Rivière;Thomas;2025;1;3284.16
00030803368;Marie;Amélie;2025;1;3608.76
87063076312;Gauthier;Nora;2025;1;2399.08
89022617753;Fabre;Anissa;2025;1;273.10
89102139343;Roy;Sophie;2025;1;7043.97
87080948759;Boyer;Benjamin;2025;1;3697.18
03031980497;Gautier;Thomas;2025;1;3708.21
91022677678;Arnaud;Quentin;2025;1;754.78
80091051951;Clément;Anissa;2025;1;10648.73
90022692109;Colin;Benjamin;2025;1;5070.95
90100198473;Payet;Émilie;2025;1;4064.74
87041690384;Schmitt;Thomas;2025;1;544.31
94060586828;Arnaud;Anissa;2025;1;3119.62
87031713044;Roy;Benjamin;2025;1;2327.53
93051891449;Garcia;Marine;2025;1;3852.98
94050164771;Roussel;Julien;2025;1;7378.72
90101325653;Legrand;Maxime;2025;1;1298.18
88032243793;Nguyen;Grégory;2025;1;2596.08
93021506297;Garcia;Grégory;2025;1;3446.40
82120292644;Picard;Louis;2025;1;827.48
92051031789;Rivière;Chloé;2025;1;5757.59
80120131561;Blanc;Manon;2025;1;5295.07
88042584587;Laurent;Delphine;2025;1;2042.88
81101751765;Marchand;Chloé;2025;1;3782.83
88081491980;Henry;Sarah;2025;1;8092.86
98031309542;Meunier;Anissa;2025;1;1937.26
84012680589;Mercier;Yasmina;2025;1;2489.24
86072736105;Muller;Mathieu;2025;1;7626.77
82111875618;Roy;Nassim;2025;1;2553.21
02010860212;Gautier;Charlotte;2025;1;884.71
91041298908;Lambert;Sébastien;2025;1;6799.38
87080463858;Joly;Pauline;2025;1;17570.25
00010685073;Legrand;Julien;2025;1;683.26
81020107261;Bernard;Pauline;2025;1;3749.80
93081476647;Nguyen;Élise;2025;1;1850.66
98032769193;Blanc;Leïla;2025;1;215.94
86050744027;Vincent;Yasmina;2025;1;13361.53
87080751888;Fontaine;Marine;2025;1;3414.39
98012898942;Brun;Thomas;2025;1;524.24
89041296686;Meunier;Bilal;2025;1;1701.48
86102828176;Lemaire;Céline;2025;1;7254.43
81051378279;Pierre;Aurélie;2025;1;1620.89
84022530247;Moreau;Sébastien;2025;1;708.28
85110387128;Boyer;Olivier;2025;1;3831.53
83061551445;Lucas;Pauline;2025;1;4769.21
82020729369;Renaud;Pierre;2025;1;5126.80
88060160294;Dubois;Aurélie;2025;1;9326.39
92101765264;Mathieu;Sarah;2025;1;548.07
91042191011;Bernard;Benjamin;2025;1;2639.19
81052332047;Dubois;Mathieu;2025;1;10480.50
84112567330;Michel;Youssef;2025;1;3420.67
84121023651;Chevalier;Cédric;2025;1;9731.68
81100643490;Blanchard;Cédric;2025;1;1674.24
86060443730;Picard;Julien;2025;1;5570.22
89032007551;Lemoine;Salima;2025;1;5821.95
93091310071;Lefebvre;Fatima;2025;1;2067.99
90052845053;Marchand;Pierre;2025;1;1515.59
81070666730;Picard;Karim;2025;1;5252.51
93122559513;Michel;Manon;2025;1;918.42
90041161602;François;Inès;2025;1;8043.31
89040694001;Brunet;Pierre;2025;1;9262.84
02010819630;Dumont;Sébastien;2025;1;1186.55
92061085741;Colin;Youssef;2025;1;6959.18
88032880332;Gérard;Nadia;2025;1;6127.96
00012805613;Henry;Laura;2025;1;1454.51
88101295323;Blanchard;Benjamin;2025;1;5496.61
80062809610;Leroy;Rachid;2025;1;802.55
91071962982;Picard;Romain;2025;1;4862.34
93112796363;Bernard;Nassim;2025;1;1452.86
82041687804;Meunier;François;2025;1;1049.11
88120312271;Denis;Valérie;2025;1;1911.11
91061482925;Joly;Anissa;2025;1;1187.58
90031367867;Brunet;Amélie;2025;1;6833.71
85010696169;Martin;Khalid;2025;1;9582.00
89030493757;Barbier;Sébastien;2025;1;3685.65
94021531955;Aubert;Mathieu;2025;1;13287.64
84112206747;Moreau;Élise;2025;1;1984.82
99020605317;Chevalier;Sébastien;2025;1;1727.12
87040997033;Lemoine;Chloé;2025;1;8315.98
91040834395;Gaillard;Valérie;2025;1;7071.38
77071260819;Masson;Salima;2025;1;3444.09
99011583327;Gérard;Damien;2025;1;434.91
92052505003;Renard;Nassim;2025;1;8376.48
87111429921;Bourgeois;Pierre;2025;1;1488.26
91070228761;Mathieu;Aurélie;2025;1;9076.78
93022619819;Dumas;Ibrahim;2025;1;11633.09
85111969911;Clément;Sophie;2025;1;1505.52
93090121426;Gaillard;Delphine;2025;1;1622.82
92041945661;Pierre;Youssef;2025;1;904.89
86080681888;Dubois;Julien;2025;1;397.44
89072272053;Noël;Nicolas;2025;1;755.15
92122498520;Roussel;Olivier;2025;1;1180.62
93011680593;Mercier;Julien;2025;1;2001.78
00032788108;Renard;Delphine;2025;1;1364.43
82081899450;Garnier;Sébastien;2025;1;13012.10
81100331211;Robin;Chloé;2025;1;7279.22
91032265139;Leclerc;Pierre;2025;1;1866.88
99031203556;Joly;Olivier;2025;1;879.24
96011640076;Roger;Pierre;2025;1;2524.48
91011529014;Garcia;Julien;2025;1;3880.70
95030746283;Boyer;Marine;2025;1;2642.11
92110716483;Dubois;Inès;2025;1;13560.99
98010505121;Marie;Romain;2025;1;247.90
82072631297;Fabre;Yasmina;2025;1;3059.88
91030369184;Colin;Nicolas;2025;1;3565.01
00011850855;Mathieu;Delphine;2025;1;7120.62
80042218389;Bourgeois;Karim;2025;1;1404.29
91122320731;Morin;Delphine;2025;1;1247.08
87011977603;François;Yasmina;2025;1;3278.46
82082485608;Roche;Amélie;2025;1;7354.37
93110787671;Lemoine;Valérie;2025;1;4618.25
88042666147;Schmitt;Aïcha;2025;1;10368.85
92111879196;Denis;Ibrahim;2025;1;3939.12
97031756216;Renaud;Sébastien;2025;1;2449.18
81011256210;Vidal;Camille;2025;1;10387.49
81051332848;Joly;Claire;2025;1;1747.79
87102496023;Schmitt;Olivier;2025;1;4087.78
04022331988;Dumas;Leïla;2025;1;1813.25
85101553693;Guérin;Romain;2025;1;6955.48
86100551052;Chevalier;Élise;2025;1;12797.46
92121882173;Legrand;Antoine;2025;1;1484.07
99121945769;Bernard;Sophie;2025;1;2833.07
94122109374;Perrin;Bilal;2025;1;5623.19
93120446891;François;Nora;2025;1;12065.82
84101149341;Dumas;Adam;2025;1;9186.25
84062649249;Renard;Olivier;2025;1;6951.75
83102599370;Garcia;Olivier;2025;1;10039.99
85072288397;Robin;Delphine;2025;1;987.91
92121592262;Dubois;Aurélie;2025;1;2913.30
01022065570;Colin;Mehdi;2025;1;258.97
89031197701;Lacroix;Hugo;2025;1;4323.36
90020352924;Lambert;Nassim;2025;1;8745.40
92102285995;Lefebvre;Vincent;2025;1;1690.13
92050705058;Renard;Émilie;2025;1;1942.83
82012340750;Lefebvre;Damien;2025;1;403.44
87052122141;Lambert;Grégory;2025;1;8747.77
86052264254;Marchand;Charlotte;2025;1;2639.71
89020439906;Schmitt;Yasmina;2025;1;1026.63
81110985670;Meunier;Marine;2025;1;1516.55
81032843856;Perrin;Cédric;2025;1;910.01
82010532887;Meunier;Hugo;2025;1;5563.69
87120957497;Lemaire;Antoine;2025;1;1451.16
81021749333;Petit;Valérie;2025;1;4814.50
02012218905;Dufour;Laura;2025;1;1824.72
80082204066;Dubois;Leïla;2025;1;611.87
91030369283;Lemoine;Olivier;2025;1;7183.23
80071932954;Gérard;Valérie;2025;1;2407.36
87120780523;Denis;Benjamin;2025;1;656.10
91031585347;Moreau;Romain;2025;1;7279.84
81031815656;Gérard;Pierre;2025;1;483.47
80042075463;Lemoine;Samira;2025;1;1779.27
85030485159;Marie;Antoine;2025;1;3767.17
88032772345;Marie;Thomas;2025;1;2284.69
80030405967;Simon;Romain;2025;1;10727.22
93010224506;Morin;Anissa;2025;1;3429.53
83041205595;Clément;Mathieu;2025;1;4899.96
88101685303;Rousseau;Sophie;2025;1;4098.95
03011694730;Payet;Louis;2025;1;4443.53
84080376790;Lefebvre;Laura;2025;1;1716.04
84090949394;Lambert;Youssef;2025;1;12557.94
83061172947;Marchand;Aurélie;2025;1;4549.01
84011060887;Garcia;Chloé;2025;1;1434.59
90041453689;Marie;François;2025;1;11100.68
89070890891;Aubert;Marine;2025;1;2672.66
82041106891;Fabre;Vincent;2025;1;2880.70
84010447314;Giraud;Karim;2025;1;5436.56
93112148542;Rousseau;Karim;2025;1;1785.80
83012109852;Leroy;Camille;2025;1;651.10
94080866756;Marchand;Nassim;2025;1;5832.43
80010295887;Simon;Khalid;2025;1;5781.88
90070142331;Marchand;Ibrahim;2025;1;2999.94
94102548137;Petit;Amélie;2025;1;1150.66
89060730340;Rousseau;Pierre;2025;1;10788.83
88072802265;Aubert;Antoine;2025;1;2967.02
86051849431;Leroy;Claire;2025;1;1339.56
85120778402;Dumont;Benjamin;2025;1;8394.19
85041118042;Roy;Sophie;2025;1;4084.46
88011861323;Nguyen;Inès;2025;1;3191.72
84102407767;Schmitt;Mehdi;2025;1;5396.03
97010747895;Laurent;Justine;2025;1;1877.09
86092252109;Martin;Cédric;2025;1;11401.05
97021988514;Leroy;Amélie;2025;1;2519.43
94092549714;Renard;Bilal;2025;1;4916.98
81061823892;Duval;Khalid;2025;1;2643.33
85082040461;Arnaud;Mehdi;2025;1;2644.60
91051703543;Dufour;Benjamin;2025;1;3675.48
90091479460;Pierre;Amélie;2025;1;4795.14
97020424636;Gauthier;Justine;2025;1;2209.20
89110570029;Fontaine;François;2025;1;2977.94
80040102108;François;Adam;2025;1;3010.02
85100517773;Roy;Nora;2025;1;3872.98
92092881747;Leroy;Camille;2025;1;2220.86
82071148979;Gérard;Aurélie;2025;1;12514.88
83061479090;Roussel;Salima;2025;1;242.26
83101484860;Colin;Ibrahim;2025;1;3430.87
01031671243;Lacroix;Olivier;2025;1;1246.97
90092304851;Olivier;Vincent;2025;1;2422.45
91091984475;Pierre;Amélie;2025;1;2921.81
91080637257;Perrin;Benjamin;2025;1;4466.41
81060481037;Leclerc;Karim;2025;1;4298.97
90022733778;Lefebvre;Amélie;2025;1;6454.00
83121020957;Roy;Fatima;2025;1;2751.49
96083155703;Bourgeois;Youssef;2025;1;7771.13
97022410463;Noël;Bilal;2025;1;1275.95
98021722873;Martin;Sébastien;2025;1;2556.81
87082025954;Marie;Nora;2025;1;1215.04
81090877570;Pierre;Sophie;2025;1;6889.02
93080660461;François;François;2025;1;1922.54
88120739071;Meyer;Charlotte;2025;1;13132.26
88121733223;Meyer;Youssef;2025;1;2895.48
5053039241;Payet;Khalid;2025;1;287.70
87061398707;Schmitt;Benjamin;2025;1;5030.35
91102190162;Garcia;Nadia;2025;1;242.80
93080228119;Roche;Samira;2025;1;5064.22
4050551367;Laurent;Delphine;2025;1;2637.16
92032188352;Benoit;Claire;2025;1;4287.43
85031031032;Mercier;Yasmina;2025;1;9277.11
04011484816;Gaillard;Quentin;2025;1;2091.60
99020351335;Marchand;Khalid;2025;1;85.03
89070127066;Nguyen;Justine;2025;1;4298.89
04020504034;Garcia;Nora;2025;1;229.49
00010366656;Arnaud;Ibrahim;2025;1;1739.58
88050898477;Olivier;Céline;2025;1;3875.51
93050821776;Bourgeois;Laura;2025;1;6234.77
89040719141;Martin;Manon;2025;1;2568.27
84051168211;Leclerc;Nora;2025;1;3675.14
87112021126;Gaillard;Quentin;2025;1;3875.02
94071619389;Nguyen;Antoine;2025;1;1321.66
00032641024;Renaud;Sophie;2025;1;3150.60
94031142477;Noël;Khalid;2025;1;12738.32
91120997967;Colin;Olivier;2025;1;4732.47
90062575440;Olivier;Valérie;2025;1;11900.76
94121037921;Laurent;Khalid;2025;1;12648.08
92112528405;Dufour;Chloé;2025;1;11175.36
93092233551;Vidal;Sophie;2025;1;824.73
96021442323;Guérin;Mehdi;2025;1;6393.33
94032064472;Joly;Mehdi;2025;1;2878.84
90082175180;Roche;Élise;2025;1;1594.05
86102346443;Rivière;Charlotte;2025;1;218.07
85121860050;Rey;Maxime;2025;1;4198.24
80071203969;Petit;Khalid;2025;1;1054.80
85071638202;Nguyen;Mathieu;2025;1;7165.45
80120762358;Michel;Adam;2025;1;7508.17
88111994423;Blanc;Salima;2025;1;1609.19
80041808516;Laurent;Émilie;2025;1;4481.47
92090828515;Garcia;Aurélie;2025;1;6056.42
81060690675;Marchand;Benjamin;2025;1;9649.27
94081988095;Brunet;Fatima;2025;1;6521.15
92061104151;Lefebvre;Valérie;2025;1;2738.93
82100782380;Benoit;Quentin;2025;1;3305.28
81011991331;Joly;Youssef;2025;1;6565.44
84101926232;Blanchard;François;2025;1;1200.96
94041167428;Robin;Vincent;2025;1;4943.98
91012791893;Boyer;Damien;2025;1;6640.95
02012858610;Dufour;Louis;2025;1;4210.72
94082175365;Brunet;Amélie;2025;1;3642.33
94112516371;Brun;Aurélie;2025;1;918.48
86071667719;Giraud;Grégory;2025;1;6228.25
88101975610;Bourgeois;Sophie;2025;1;3504.99
87021347704;Robin;Marine;2025;1;11129.48
86011128039;Michel;Damien;2025;1;10271.04
02012420427;Blanchard;Manon;2025;1;4604.22
92021585658;Roger;Inès;2025;1;3330.46
85062443194;Fontaine;Adam;2025;1;4066.37
88120449160;Mercier;Romain;2025;1;1992.41
83081303516;Lacroix;Olivier;2025;1;8354.66
83050757226;Lemaire;Cédric;2025;1;1399.66
04021513923;Blanchard;Céline;2025;1;1509.27
87090864733;Petit;Manon;2025;1;840.97
98021443553;Roger;Anissa;2025;1;2980.15
82031414514;Leclerc;Bilal;2025;1;20611.31
85061609588;Noël;Mathieu;2025;1;5240.73
87092381990;Gautier;Hugo;2025;1;1084.86
91040148071;Garnier;Romain;2025;1;6101.11
80110411072;Benoit;Karim;2025;1;2237.24
82090605991;Rousseau;Pauline;2025;1;13969.99
83101710435;Arnaud;Valérie;2025;1;1283.86
90022319549;Dubois;Olivier;2025;1;3022.78
94050135770;Garnier;Mathieu;2025;1;8696.82
91081910927;Colin;Valérie;2025;1;12077.51
87061969819;Roy;François;2025;1;7357.56
94090904672;Meyer;Valérie;2025;1;8772.27
92122289276;Bourgeois;Fatima;2025;1;1351.26
82042558131;Gaillard;Cédric;2025;1;2132.13
91060911813;Vincent;Ibrahim;2025;1;8092.12
92051098996;Duval;Grégory;2025;1;5777.32
93060998165;Gautier;Nora;2025;1;6579.69
90040101035;Brunet;Grégory;2025;1;4331.20
86080850748;Denis;Chloé;2025;1;3064.92
91101561345;Pierre;Sébastien;2025;1;2280.29
89102323643;Michel;Élise;2025;1;4212.34
91100183351;Bourgeois;Thomas;2025;1;3528.41
89091066693;Dubois;Adam;2025;1;3835.86
97020497484;Garnier;Nicolas;2025;1;1281.73
86050688401;Colin;Karim;2025;1;4263.93
85110968435;Philippe;Sarah;2025;1;5384.75
94021443962;Bernard;Laura;2025;1;7732.61
90050161222;Picard;Nora;2025;1;11990.29
84042215606;Laurent;Louis;2025;1;3688.10
89091628701;Lucas;Samira;2025;1;4965.01
84071673516;Roche;Benjamin;2025;1;10018.28
91080260046;Lefebvre;Damien;2025;1;1784.41
94090983559;Lemaire;Nadia;2025;1;1414.16
81101038222;Philippe;Élise;2025;1;11652.63
89070307012;Roy;Samira;2025;1;12061.94
88080929974;Chevalier;Pierre;2025;1;817.86
92030327536;Barbier;Inès;2025;1;4932.81
93121568628;Gauthier;Bilal;2025;1;3050.53
76011749417;Pierre;Justine;2025;1;5460.91
93000318133;Chevalier;Olivier;2025;1;1655.87
95101871930;Lucas;Bilal;2025;1;2188.74
79022446305;Vincent;Samira;2025;1;5889.82
84011458191;Garcia;Olivier;2025;1;10201.95
81032367566;Philippe;Sarah;2025;1;10376.87
84061861470;Masson;Maxime;2025;1;1612.67
91110881461;Roy;Pierre;2025;1;4577.65
74091863356;Barbier;Damien;2025;1;2533.40
89071769534;Blanchard;Nora;2025;1;9863.39
92122867120;Henry;Youssef;2025;1;4790.63
89071283148;Vidal;Youssef;2025;1;3906.97
98122461036;Robin;Camille;2025;1;1590.64
4020551940;Garnier;Charlotte;2025;1;3769.78
83101076569;François;Bilal;2025;1;6264.75
65012161926;Olivier;Nassim;2025;1;4744.47
81062265342;Dumont;Fatima;2025;1;7427.75
95032077163;Leroy;Bilal;2025;1;271.52
86021561081;Boyer;Yasmina;2025;1;1435.55
90110970720;Lacroix;Khalid;2025;1;7598.33
93100574561;Gérard;Nassim;2025;1;12521.73
3051035158;Laurent;Chloé;2025;1;2080.36
78000265550;Mathieu;Cédric;2025;1;7188.44
96061082164;Barbier;Amélie;2025;1;9547.41
76102959507;Lemaire;Pauline;2025;1;10231.41
99040666501;Renaud;Émilie;2025;1;12456.22
99012678635;Denis;Maxime;2025;1;3664.94
93050850777;Blanchard;Bilal;2025;1;2203.19
2100631930;Meunier;Aurélie;2025;1;1272.42
87000222587;Renaud;Hugo;2025;1;8261.40
98062678550;Aubert;Mathieu;2025;1;1767.92
89041167618;Robin;Chloé;2025;1;5552.75
67122454037;Roche;Louis;2025;1;3720.36
80120649225;Blanc;Bilal;2025;1;14212.96
86060159955;Moreau;Quentin;2025;1;11383.04
74040852046;Arnaud;François;2025;1;10065.77
87032159145;Schmitt;Samira;2025;1;11075.03
82091565501;Roy;Manon;2025;1;2377.42
90040376791;Colin;Émilie;2025;1;8321.43
77050582793;Clément;Nicolas;2025;1;1448.82
86112462058;Leroy;Nadia;2025;1;2093.17
90050970775;Rousseau;Youssef;2025;1;2533.24
85010959950;Boyer;Khalid;2025;1;3991.39
91032363525;Blanc;Grégory;2025;1;3218.99
4041345968;Blanc;Marine;2025;1;1189.37
94032058237;Morin;Youssef;2025;1;4204.21
96042148556;Benoit;Aïcha;2025;1;9468.37
75061762101;Roy;Leïla;2025;1;664.94
98081189120;Lambert;Yasmina;2025;1;1783.34
78120177742;Rousseau;Charlotte;2025;1;1667.30
91020184778;Roche;Quentin;2025;1;2037.52
93122078174;Nguyen;Benjamin;2025;1;1665.08
93102170113;Garnier;Pauline;2025;1;1813.68
84041068135;Mercier;Vincent;2025;1;7871.49
82121149313;Petit;Aurélie;2025;1;716.13
83082563031;Boyer;Julien;2025;1;2916.70
94052473965;Schmitt;Aïcha;2025;1;2892.68
95031855251;Lemaire;Fatima;2025;1;2542.35
78021950295;Legrand;Justine;2025;1;5530.67
3042950605;Lacroix;Khalid;2025;1;2284.62
89081954831;Brunet;Aïcha;2025;1;4507.02
84060354705;Pierre;Olivier;2025;1;982.88
88090178727;François;Nicolas;2025;1;633.48
84051073981;Simon;Louis;2025;1;1188.99
99051184566;Gauthier;Thomas;2025;1;2015.01
89100278329;Laurent;Nassim;2025;1;1002.46
67022863147;Meunier;Nora;2025;1;7658.87
96050165310;Legrand;Marine;2025;1;13413.92
3030646352;Arnaud;Pierre;2025;1;5538.21
96101074175;Blanchard;Delphine;2025;1;2346.15
86100372195;Brun;Antoine;2025;1;9624.54
82090264117;Gaillard;Khalid;2025;1;2141.19
72101650020;Leclerc;Salima;2025;1;387.82
77090179777;Fabre;Sophie;2025;1;7019.28
81072965333;Petit;Samira;2025;1;1528.88
80122564776;Picard;Aïcha;2025;1;9013.32
91091167103;Simon;Pierre;2025;1;841.00
32255004;Lefebvre;Youssef;2025;1;3341.40
95112961901;Perrin;Camille;2025;1;1336.42
89041564724;Roussel;Khalid;2025;1;994.41
90041167144;Duval;Sébastien;2025;1;6212.26
84082955705;Muller;Yasmina;2025;1;8893.99
92081974294;Vidal;Charlotte;2025;1;3856.15
1042060339;Caron;Émilie;2025;1;1085.34
80032163449;Lambert;Quentin;2025;1;3974.33
2060231133;Renard;Leïla;2025;1;1633.04
85100560929;Fontaine;Grégory;2025;1;2822.56
80070275739;Colin;Amélie;2025;1;2665.59
88090353723;Renard;Élise;2025;1;1593.24
90121372682;Guérin;Julien;2025;1;6449.31
3090848314;Roy;Laura;2025;1;3405.00
87050576475;Rousseau;Adam;2025;1;1931.70
83090764776;Fabre;Damien;2025;1;3856.03
99122463532;Chevalier;Justine;2025;1;8120.12
1020653726;François;Pierre;2025;1;7827.99
3013048968;Pierre;Julien;2025;1;3290.86
88121965924;Gauthier;Louis;2025;1;7165.86
82123055956;Muller;Louis;2025;1;4992.79
91010562378;Colin;Romain;2025;1;409.82
91071355842;Lacroix;Ibrahim;2025;1;8333.83
5040149525;Guérin;Julien;2025;1;11895.58
88120665728;Lucas;Salima;2025;1;7152.64
99000318954;Fabre;Romain;2025;1;2632.93
95090573212;Lefebvre;Ibrahim;2025;1;3137.68
96110168223;Noël;Nora;2025;1;2106.80
60140722;Robin;Julien;2025;1;12012.94
94121576963;Roussel;Samira;2025;1;1344.19
96070660816;Gauthier;Manon;2025;1;5354.01
83052852624;Caron;Antoine;2025;1;15243.44
91092867868;Renard;Pauline;2025;1;947.45
91101858976;Meunier;Nadia;2025;1;605.63
1092931988;Vidal;Aïcha;2025;1;403.99
68091364766;Roche;Anissa;2025;1;13406.81
112631974;Marchand;Delphine;2025;1;1872.12
87092062979;Dumas;Samira;2025;1;2906.22
89022565491;Dumont;Hugo;2025;1;497.42
90052457152;Roussel;Marine;2025;1;2224.00
81071249522;Marchand;Céline;2025;1;11776.58
91040279616;Garnier;Inès;2025;1;1757.65
91093072162;Petit;Khalid;2025;1;2921.08
94051253745;Michel;Khalid;2025;1;3280.12
97031968923;Simon;Aurélie;2025;1;531.90
90112066919;Gauthier;Yasmina;2025;1;2883.41
95000086068;Leroy;Pauline;2025;1;6660.81
94061153782;Morin;Maxime;2025;1;927.54
